Fecha y hora	Nombre de archivo	Error	Mensaje
2016-04-25 22:56:39.144 -0500	Intelisis.fmp12	8432	Página 1082 marcada como disponible; no aparece en la lista
2016-04-25 22:56:39.144 -0500	Intelisis.fmp12	8432	Página 1083 marcada como disponible; no aparece en la lista
2016-04-25 22:56:39.144 -0500	Intelisis.fmp12	8432	Página 1084 marcada como disponible; no aparece en la lista
2016-04-25 22:56:39.144 -0500	Intelisis.fmp12	8432	Página 1085 marcada como disponible; no aparece en la lista
2016-04-25 22:56:39.144 -0500	Intelisis.fmp12	8432	Página 1086 marcada como disponible; no aparece en la lista
2016-04-25 22:56:39.144 -0500	Intelisis.fmp12	8432	Página 1087 marcada como disponible; no aparece en la lista
2016-04-25 22:56:39.145 -0500	Intelisis.fmp12	8432	Página 1088 marcada como disponible; no aparece en la lista
2016-04-25 22:56:39.145 -0500	Intelisis.fmp12	8432	Página 1089 marcada como disponible; no aparece en la lista
2016-04-25 22:56:39.146 -0500	Intelisis.fmp12	8432	Página 1090 marcada como disponible; no aparece en la lista
2016-04-25 22:56:39.147 -0500	Intelisis.fmp12	8432	Página 1091 marcada como disponible; no aparece en la lista
2016-04-25 22:56:39.147 -0500	Intelisis.fmp12	8432	Página 1092 marcada como disponible; no aparece en la lista
2016-04-25 22:56:39.148 -0500	Intelisis.fmp12	8432	Página 1093 marcada como disponible; no aparece en la lista
2016-04-25 22:56:39.149 -0500	Intelisis.fmp12	8432	Página 1094 marcada como disponible; no aparece en la lista
2016-04-25 22:56:39.149 -0500	Intelisis.fmp12	8432	Página 1095 marcada como disponible; no aparece en la lista
2016-04-25 22:56:39.150 -0500	Intelisis.fmp12	0	Restablecer número máximo de secuencia de bloques a 404958
2016-04-25 22:56:39.192 -0500	Intelisis.fmp12	0	*** Comprobación de consistencia completada, 1095 bloque(s) comprobado(s)
2016-05-02 13:10:52.638 -0500	Intelisis.fmp12	0	*** Iniciada la comprobación de consistencia del archivo cerrado incorrectamente, se van a comprobar un total de 1026 bloques
2016-05-02 13:10:54.031 -0500	Intelisis.fmp12	0	Restablecer número máximo de secuencia de bloques a 407390
2016-05-02 13:10:54.070 -0500	Intelisis.fmp12	0	*** Comprobación de consistencia completada, 1026 bloque(s) comprobado(s)
